,useDate,useType,toeQty,date,month,day,hour,weekday,holiday,temp,rain,wind,hum,ss,sr,operating
3453,2023-09-11 23:00:00,EPU,824.3999999999792,2023-09-11,9,11,23,0,0,22.6,0.0,0.6,88,0.0,0.0,0
3454,2023-09-11 23:00:00,Lighting,0.0,2023-09-11,9,11,23,0,0,22.6,0.0,0.6,88,0.0,0.0,0
3455,2023-09-11 23:00:00,Total,961.7999999999582,2023-09-11,9,11,23,0,0,22.6,0.0,0.6,88,0.0,0.0,0
3456,2023-09-12 00:00:00,Cooling,160.2999999999712,2023-09-12,9,12,0,1,0,22.2,0.0,0.6,89,0.0,0.0,0
3457,2023-09-12 00:00:00,EPU,824.3999999997905,2023-09-12,9,12,0,1,0,22.2,0.0,0.6,89,0.0,0.0,0
3458,2023-09-12 00:00:00,Lighting,0.0,2023-09-12,9,12,0,1,0,22.2,0.0,0.6,89,0.0,0.0,0
3459,2023-09-12 00:00:00,Total,984.6999999997615,2023-09-12,9,12,0,1,0,22.2,0.0,0.6,89,0.0,0.0,0
3460,2023-09-12 01:00:00,Cooling,114.50000000002599,2023-09-12,9,12,1,1,0,22.7,0.0,1.0,89,0.0,0.0,0
3461,2023-09-12 01:00:00,EPU,709.899999999979,2023-09-12,9,12,1,1,0,22.7,0.0,1.0,89,0.0,0.0,0
3462,2023-09-12 01:00:00,Lighting,22.9000000000052,2023-09-12,9,12,1,1,0,22.7,0.0,1.0,89,0.0,0.0,0
3463,2023-09-12 01:00:00,Total,847.3000000000102,2023-09-12,9,12,1,1,0,22.7,0.0,1.0,89,0.0,0.0,0
3464,2023-09-12 02:00:00,Cooling,160.2999999999842,2023-09-12,9,12,2,1,0,22.7,0.0,1.8,90,0.0,0.0,0
3465,2023-09-12 02:00:00,EPU,687.0000000002083,2023-09-12,9,12,2,1,0,22.7,0.0,1.8,90,0.0,0.0,0
3466,2023-09-12 02:00:00,Lighting,0.0,2023-09-12,9,12,2,1,0,22.7,0.0,1.8,90,0.0,0.0,0
3467,2023-09-12 02:00:00,Total,847.3000000001924,2023-09-12,9,12,2,1,0,22.7,0.0,1.8,90,0.0,0.0,0
3468,2023-09-12 03:00:00,Cooling,137.3999999999791,2023-09-12,9,12,3,1,0,22.0,0.0,1.7,92,0.0,0.0,0
3469,2023-09-12 03:00:00,EPU,732.7999999998541,2023-09-12,9,12,3,1,0,22.0,0.0,1.7,92,0.0,0.0,0
3470,2023-09-12 03:00:00,Lighting,0.0,2023-09-12,9,12,3,1,0,22.0,0.0,1.7,92,0.0,0.0,0
3471,2023-09-12 03:00:00,Total,870.1999999998332,2023-09-12,9,12,3,1,0,22.0,0.0,1.7,92,0.0,0.0,0
3472,2023-09-12 04:00:00,Cooling,114.50000000001289,2023-09-12,9,12,4,1,0,21.8,0.0,0.6,90,0.0,0.0,0
3473,2023-09-12 04:00:00,EPU,664.100000000125,2023-09-12,9,12,4,1,0,21.8,0.0,0.6,90,0.0,0.0,0
3474,2023-09-12 04:00:00,Lighting,0.0,2023-09-12,9,12,4,1,0,21.8,0.0,0.6,90,0.0,0.0,0
3475,2023-09-12 04:00:00,Total,778.6000000001378,2023-09-12,9,12,4,1,0,21.8,0.0,0.6,90,0.0,0.0,0
3476,2023-09-12 05:00:00,Cooling,206.1000000000467,2023-09-12,9,12,5,1,0,21.6,0.0,1.3,93,0.0,0.0,0
3477,2023-09-12 05:00:00,EPU,732.7999999997694,2023-09-12,9,12,5,1,0,21.6,0.0,1.3,93,0.0,0.0,0
3478,2023-09-12 05:00:00,Lighting,0.0,2023-09-12,9,12,5,1,0,21.6,0.0,1.3,93,0.0,0.0,0
3479,2023-09-12 05:00:00,Total,938.8999999998161,2023-09-12,9,12,5,1,0,21.6,0.0,1.3,93,0.0,0.0,0
3480,2023-09-12 06:00:00,Cooling,160.299999999945,2023-09-12,9,12,6,1,0,21.5,0.0,0.3,92,0.0,0.0,0
3481,2023-09-12 06:00:00,EPU,687.0000000002083,2023-09-12,9,12,6,1,0,21.5,0.0,0.3,92,0.0,0.0,0
3482,2023-09-12 06:00:00,Lighting,22.9000000000052,2023-09-12,9,12,6,1,0,21.5,0.0,0.3,92,0.0,0.0,0
3483,2023-09-12 06:00:00,Total,870.2000000001584,2023-09-12,9,12,6,1,0,21.5,0.0,0.3,92,0.0,0.0,0
3484,2023-09-12 07:00:00,Cooling,114.49999999999989,2023-09-12,9,12,7,1,0,21.8,0.0,0.1,94,0.0,0.13,0
3485,2023-09-12 07:00:00,EPU,709.899999999875,2023-09-12,9,12,7,1,0,21.8,0.0,0.1,94,0.0,0.13,0
3486,2023-09-12 07:00:00,Lighting,0.0,2023-09-12,9,12,7,1,0,21.8,0.0,0.1,94,0.0,0.13,0
3487,2023-09-12 07:00:00,Total,824.3999999998749,2023-09-12,9,12,7,1,0,21.8,0.0,0.1,94,0.0,0.13,0
3488,2023-09-12 08:00:00,Cooling,206.0999999999687,2023-09-12,9,12,8,1,0,24.1,0.0,0.3,85,0.5,0.67,0
3489,2023-09-12 08:00:00,EPU,870.199999999957,2023-09-12,9,12,8,1,0,24.1,0.0,0.3,85,0.5,0.67,0
3490,2023-09-12 08:00:00,Lighting,137.40000000003118,2023-09-12,9,12,8,1,0,24.1,0.0,0.3,85,0.5,0.67,0
3491,2023-09-12 08:00:00,Total,1213.6999999999568,2023-09-12,9,12,8,1,0,24.1,0.0,0.3,85,0.5,0.67,0
3492,2023-09-12 09:00:00,Cooling,297.7000000000545,2023-09-12,9,12,9,1,0,24.8,0.0,1.0,81,0.2,1.02,1
3493,2023-09-12 09:00:00,EPU,1374.0000000002083,2023-09-12,9,12,9,1,0,24.8,0.0,1.0,81,0.2,1.02,1
3494,2023-09-12 09:00:00,Lighting,618.2999999999582,2023-09-12,9,12,9,1,0,24.8,0.0,1.0,81,0.2,1.02,1
3495,2023-09-12 09:00:00,Total,2290.000000000221,2023-09-12,9,12,9,1,0,24.8,0.0,1.0,81,0.2,1.02,1
3496,2023-09-12 10:00:00,Cooling,1900.6999999999637,2023-09-12,9,12,10,1,0,26.6,0.0,1.2,70,0.2,1.63,1
3497,2023-09-12 10:00:00,EPU,3824.299999999711,2023-09-12,9,12,10,1,0,26.6,0.0,1.2,70,0.2,1.63,1
3498,2023-09-12 10:00:00,Lighting,2587.7000000000417,2023-09-12,9,12,10,1,0,26.6,0.0,1.2,70,0.2,1.63,1
3499,2023-09-12 10:00:00,Total,8312.699999999717,2023-09-12,9,12,10,1,0,26.6,0.0,1.2,70,0.2,1.63,1
3500,2023-09-12 11:00:00,Cooling,1534.299999999971,2023-09-12,9,12,11,1,0,27.7,0.0,1.7,60,0.8,2.48,1
3501,2023-09-12 11:00:00,EPU,4282.300000000226,2023-09-12,9,12,11,1,0,27.7,0.0,1.7,60,0.8,2.48,1
3502,2023-09-12 11:00:00,Lighting,2770.8999999999533,2023-09-12,9,12,11,1,0,27.7,0.0,1.7,60,0.8,2.48,1
3503,2023-09-12 11:00:00,Total,8587.50000000015,2023-09-12,9,12,11,1,0,27.7,0.0,1.7,60,0.8,2.48,1
3504,2023-09-12 12:00:00,Cooling,1809.1000000000208,2023-09-12,9,12,12,1,0,28.2,0.0,0.8,59,0.0,1.48,1
3505,2023-09-12 12:00:00,EPU,4305.199999999899,2023-09-12,9,12,12,1,0,28.2,0.0,0.8,59,0.0,1.48,1
3506,2023-09-12 12:00:00,Lighting,2954.0999999999685,2023-09-12,9,12,12,1,0,28.2,0.0,0.8,59,0.0,1.48,1
3507,2023-09-12 12:00:00,Total,9068.399999999889,2023-09-12,9,12,12,1,0,28.2,0.0,0.8,59,0.0,1.48,1
3508,2023-09-12 13:00:00,Cooling,2473.2000000000544,2023-09-12,9,12,13,1,0,28.5,0.0,1.8,61,0.0,1.53,1
3509,2023-09-12 13:00:00,EPU,2633.5000000000846,2023-09-12,9,12,13,1,0,28.5,0.0,1.8,61,0.0,1.53,1
3510,2023-09-12 13:00:00,Lighting,2152.600000000073,2023-09-12,9,12,13,1,0,28.5,0.0,1.8,61,0.0,1.53,1
3511,2023-09-12 13:00:00,Total,7259.300000000212,2023-09-12,9,12,13,1,0,28.5,0.0,1.8,61,0.0,1.53,1
3512,2023-09-12 14:00:00,Cooling,2977.000000000013,2023-09-12,9,12,14,1,0,28.4,0.0,1.3,61,0.1,1.69,1
3513,2023-09-12 14:00:00,EPU,3457.900000000207,2023-09-12,9,12,14,1,0,28.4,0.0,1.3,61,0.1,1.69,1
3514,2023-09-12 14:00:00,Lighting,2633.499999999922,2023-09-12,9,12,14,1,0,28.4,0.0,1.3,61,0.1,1.69,1
3515,2023-09-12 14:00:00,Total,9068.400000000142,2023-09-12,9,12,14,1,0,28.4,0.0,1.3,61,0.1,1.69,1
3516,2023-09-12 15:00:00,Cooling,2473.199999999925,2023-09-12,9,12,15,1,0,28.4,0.0,1.8,64,0.1,1.36,1
3517,2023-09-12 15:00:00,EPU,3274.699999999814,2023-09-12,9,12,15,1,0,28.4,0.0,1.8,64,0.1,1.36,1
3518,2023-09-12 15:00:00,Lighting,2587.7000000000417,2023-09-12,9,12,15,1,0,28.4,0.0,1.8,64,0.1,1.36,1
3519,2023-09-12 15:00:00,Total,8335.59999999978,2023-09-12,9,12,15,1,0,28.4,0.0,1.8,64,0.1,1.36,1
3520,2023-09-12 16:00:00,Cooling,2267.099999999995,2023-09-12,9,12,16,1,0,28.6,0.0,2.2,59,0.9,1.71,1
3521,2023-09-12 16:00:00,EPU,3068.6000000000013,2023-09-12,9,12,16,1,0,28.6,0.0,2.2,59,0.9,1.71,1
3522,2023-09-12 16:00:00,Lighting,2473.2000000000157,2023-09-12,9,12,16,1,0,28.6,0.0,2.2,59,0.9,1.71,1
3523,2023-09-12 16:00:00,Total,7808.9000000000115,2023-09-12,9,12,16,1,0,28.6,0.0,2.2,59,0.9,1.71,1
3524,2023-09-12 17:00:00,Cooling,2244.2000000000285,2023-09-12,9,12,17,1,0,27.7,0.0,1.4,66,0.8,1.16,1
3525,2023-09-12 17:00:00,EPU,3480.799999999854,2023-09-12,9,12,17,1,0,27.7,0.0,1.4,66,0.8,1.16,1
3526,2023-09-12 17:00:00,Lighting,2862.499999999948,2023-09-12,9,12,17,1,0,27.7,0.0,1.4,66,0.8,1.16,1
3527,2023-09-12 17:00:00,Total,8587.49999999983,2023-09-12,9,12,17,1,0,27.7,0.0,1.4,66,0.8,1.16,1
3528,2023-09-12 18:00:00,Cooling,870.1999999999896,2023-09-12,9,12,18,1,0,26.2,0.0,1.4,76,0.0,0.26,1
3529,2023-09-12 18:00:00,EPU,2725.100000000268,2023-09-12,9,12,18,1,0,26.2,0.0,1.4,76,0.0,0.26,1
3530,2023-09-12 18:00:00,Lighting,2015.1999999999896,2023-09-12,9,12,18,1,0,26.2,0.0,1.4,76,0.0,0.26,1
3531,2023-09-12 18:00:00,Total,5610.500000000247,2023-09-12,9,12,18,1,0,26.2,0.0,1.4,76,0.0,0.26,1
3532,2023-09-12 19:00:00,Cooling,229.0000000000388,2023-09-12,9,12,19,1,0,25.6,0.0,1.2,79,0.0,0.04,0
3533,2023-09-12 19:00:00,EPU,1648.7999999998542,2023-09-12,9,12,19,1,0,25.6,0.0,1.2,79,0.0,0.04,0
3534,2023-09-12 19:00:00,Lighting,938.8999999999792,2023-09-12,9,12,19,1,0,25.6,0.0,1.2,79,0.0,0.04,0
3535,2023-09-12 19:00:00,Total,2816.6999999998725,2023-09-12,9,12,19,1,0,25.6,0.0,1.2,79,0.0,0.04,0
3536,2023-09-12 20:00:00,Cooling,160.30000000001039,2023-09-12,9,12,20,1,0,25.2,0.0,0.2,79,0.0,0.0,0
3537,2023-09-12 20:00:00,EPU,1671.7000000000417,2023-09-12,9,12,20,1,0,25.2,0.0,0.2,79,0.0,0.0,0
3538,2023-09-12 20:00:00,Lighting,641.2000000000156,2023-09-12,9,12,20,1,0,25.2,0.0,0.2,79,0.0,0.0,0
3539,2023-09-12 20:00:00,Total,2473.2000000000676,2023-09-12,9,12,20,1,0,25.2,0.0,0.2,79,0.0,0.0,0
3540,2023-09-12 21:00:00,Cooling,183.1999999999764,2023-09-12,9,12,21,1,0,24.9,0.0,0.3,84,0.0,0.0,0
3541,2023-09-12 21:00:00,EPU,1534.2999999999583,2023-09-12,9,12,21,1,0,24.9,0.0,0.3,84,0.0,0.0,0
3542,2023-09-12 21:00:00,Lighting,595.3999999999792,2023-09-12,9,12,21,1,0,24.9,0.0,0.3,84,0.0,0.0,0
3543,2023-09-12 21:00:00,Total,2312.899999999914,2023-09-12,9,12,21,1,0,24.9,0.0,0.3,84,0.0,0.0,0
3544,2023-09-12 22:00:00,Cooling,137.399999999979,2023-09-12,9,12,22,1,0,24.9,0.0,0.8,86,0.0,0.0,0
3545,2023-09-12 22:00:00,EPU,1213.7000000000417,2023-09-12,9,12,22,1,0,24.9,0.0,0.8,86,0.0,0.0,0
3546,2023-09-12 22:00:00,Lighting,480.9000000000312,2023-09-12,9,12,22,1,0,24.9,0.0,0.8,86,0.0,0.0,0
3547,2023-09-12 22:00:00,Total,1832.0000000000518,2023-09-12,9,12,22,1,0,24.9,0.0,0.8,86,0.0,0.0,0
3548,2023-09-12 23:00:00,Cooling,45.8000000000104,2023-09-12,9,12,23,1,0,24.6,0.0,0.8,87,0.0,0.0,0
3549,2023-09-12 23:00:00,EPU,778.5999999999362,2023-09-12,9,12,23,1,0,24.6,0.0,0.8,87,0.0,0.0,0
3550,2023-09-12 23:00:00,Lighting,68.6999999999635,2023-09-12,9,12,23,1,0,24.6,0.0,0.8,87,0.0,0.0,0
3551,2023-09-12 23:00:00,Total,893.0999999999101,2023-09-12,9,12,23,1,0,24.6,0.0,0.8,87,0.0,0.0,0
3552,2023-09-13 00:00:00,Cooling,114.4999999999999,2023-09-13,9,13,0,2,0,23.9,0.0,1.3,90,0.0,0.0,0
3553,2023-09-13 00:00:00,EPU,641.2000000000415,2023-09-13,9,13,0,2,0,23.9,0.0,1.3,90,0.0,0.0,0
3554,2023-09-13 00:00:00,Lighting,0.0,2023-09-13,9,13,0,2,0,23.9,0.0,1.3,90,0.0,0.0,0
3555,2023-09-13 00:00:00,Total,755.7000000000414,2023-09-13,9,13,0,2,0,23.9,0.0,1.3,90,0.0,0.0,0
3556,2023-09-13 01:00:00,Cooling,91.5999999999816,2023-09-13,9,13,1,2,0,23.7,0.0,1.1,91,0.0,0.0,0
3557,2023-09-13 01:00:00,EPU,526.6999999999374,2023-09-13,9,13,1,2,0,23.7,0.0,1.1,91,0.0,0.0,0
3558,2023-09-13 01:00:00,Lighting,0.0,2023-09-13,9,13,1,2,0,23.7,0.0,1.1,91,0.0,0.0,0
3559,2023-09-13 01:00:00,Total,618.2999999999189,2023-09-13,9,13,1,2,0,23.7,0.0,1.1,91,0.0,0.0,0
3560,2023-09-13 02:00:00,Cooling,68.6999999999895,2023-09-13,9,13,2,2,0,23.7,0.0,1.3,91,0.0,0.0,0
3561,2023-09-13 02:00:00,EPU,549.5999999999166,2023-09-13,9,13,2,2,0,23.7,0.0,1.3,91,0.0,0.0,0
3562,2023-09-13 02:00:00,Lighting,0.0,2023-09-13,9,13,2,2,0,23.7,0.0,1.3,91,0.0,0.0,0
3563,2023-09-13 02:00:00,Total,618.299999999906,2023-09-13,9,13,2,2,0,23.7,0.0,1.3,91,0.0,0.0,0
3564,2023-09-13 03:00:00,Cooling,114.500000000078,2023-09-13,9,13,3,2,0,23.4,0.0,0.5,91,0.0,0.0,0
3565,2023-09-13 03:00:00,EPU,503.7999999999583,2023-09-13,9,13,3,2,0,23.4,0.0,0.5,91,0.0,0.0,0
3566,2023-09-13 03:00:00,Lighting,0.0,2023-09-13,9,13,3,2,0,23.4,0.0,0.5,91,0.0,0.0,0
3567,2023-09-13 03:00:00,Total,618.3000000000363,2023-09-13,9,13,3,2,0,23.4,0.0,0.5,91,0.0,0.0,0
3568,2023-09-13 04:00:00,Cooling,114.4999999999346,2023-09-13,9,13,4,2,0,23.4,0.0,2.1,91,0.0,0.0,0
3569,2023-09-13 04:00:00,EPU,549.6000000001249,2023-09-13,9,13,4,2,0,23.4,0.0,2.1,91,0.0,0.0,0
3570,2023-09-13 04:00:00,Lighting,0.0,2023-09-13,9,13,4,2,0,23.4,0.0,2.1,91,0.0,0.0,0
3571,2023-09-13 04:00:00,Total,664.1000000000595,2023-09-13,9,13,4,2,0,23.4,0.0,2.1,91,0.0,0.0,0
3572,2023-09-13 05:00:00,Cooling,91.59999999999471,2023-09-13,9,13,5,2,0,23.0,0.0,0.9,92,0.0,0.0,0
3573,2023-09-13 05:00:00,EPU,572.5000000000193,2023-09-13,9,13,5,2,0,23.0,0.0,0.9,92,0.0,0.0,0
3574,2023-09-13 05:00:00,Lighting,0.0,2023-09-13,9,13,5,2,0,23.0,0.0,0.9,92,0.0,0.0,0
3575,2023-09-13 05:00:00,Total,664.100000000014,2023-09-13,9,13,5,2,0,23.0,0.0,0.9,92,0.0,0.0,0
3576,2023-09-13 06:00:00,Cooling,114.5000000000519,2023-09-13,9,13,6,2,0,22.9,0.0,1.1,92,0.0,0.0,0
3577,2023-09-13 06:00:00,EPU,549.5999999999166,2023-09-13,9,13,6,2,0,22.9,0.0,1.1,92,0.0,0.0,0
3578,2023-09-13 06:00:00,Lighting,0.0,2023-09-13,9,13,6,2,0,22.9,0.0,1.1,92,0.0,0.0,0
3579,2023-09-13 06:00:00,Total,664.0999999999685,2023-09-13,9,13,6,2,0,22.9,0.0,1.1,92,0.0,0.0,0
3580,2023-09-13 07:00:00,Cooling,91.59999999999471,2023-09-13,9,13,7,2,0,23.1,0.0,0.8,91,0.0,0.07,0
3581,2023-09-13 07:00:00,EPU,503.7999999999583,2023-09-13,9,13,7,2,0,23.1,0.0,0.8,91,0.0,0.07,0
3582,2023-09-13 07:00:00,Lighting,0.0,2023-09-13,9,13,7,2,0,23.1,0.0,0.8,91,0.0,0.07,0
3583,2023-09-13 07:00:00,Total,595.399999999953,2023-09-13,9,13,7,2,0,23.1,0.0,0.8,91,0.0,0.07,0
3584,2023-09-13 08:00:00,Cooling,114.4999999999868,2023-09-13,9,13,8,2,0,24.3,0.0,1.1,87,0.0,0.38,0
3585,2023-09-13 08:00:00,EPU,732.8000000001665,2023-09-13,9,13,8,2,0,24.3,0.0,1.1,87,0.0,0.38,0
3586,2023-09-13 08:00:00,Lighting,183.2000000000416,2023-09-13,9,13,8,2,0,24.3,0.0,1.1,87,0.0,0.38,0
3587,2023-09-13 08:00:00,Total,1030.5000000001949,2023-09-13,9,13,8,2,0,24.3,0.0,1.1,87,0.0,0.38,0
3588,2023-09-13 09:00:00,Cooling,297.7000000000025,2023-09-13,9,13,9,2,0,26.1,0.0,2.0,80,0.2,1.05,1
3589,2023-09-13 09:00:00,EPU,1511.3999999999792,2023-09-13,9,13,9,2,0,26.1,0.0,2.0,80,0.2,1.05,1
3590,2023-09-13 09:00:00,Lighting,778.6000000000728,2023-09-13,9,13,9,2,0,26.1,0.0,2.0,80,0.2,1.05,1
3591,2023-09-13 09:00:00,Total,2587.7000000000544,2023-09-13,9,13,9,2,0,26.1,0.0,2.0,80,0.2,1.05,1
3592,2023-09-13 10:00:00,Cooling,2541.900000000031,2023-09-13,9,13,10,2,0,26.1,0.0,0.9,79,0.0,0.73,1
3593,2023-09-13 10:00:00,EPU,3503.699999999938,2023-09-13,9,13,10,2,0,26.1,0.0,0.9,79,0.0,0.73,1
3594,2023-09-13 10:00:00,Lighting,2839.599999999943,2023-09-13,9,13,10,2,0,26.1,0.0,0.9,79,0.0,0.73,1
3595,2023-09-13 10:00:00,Total,8885.199999999912,2023-09-13,9,13,10,2,0,26.1,0.0,0.9,79,0.0,0.73,1
3596,2023-09-13 11:00:00,Cooling,3320.499999999922,2023-09-13,9,13,11,2,0,24.8,3.7,2.4,88,0.0,0.45,1
3597,2023-09-13 11:00:00,EPU,3801.399999999979,2023-09-13,9,13,11,2,0,24.8,3.7,2.4,88,0.0,0.45,1
3598,2023-09-13 11:00:00,Lighting,2931.1999999999634,2023-09-13,9,13,11,2,0,24.8,3.7,2.4,88,0.0,0.45,1
3599,2023-09-13 11:00:00,Total,10053.099999999864,2023-09-13,9,13,11,2,0,24.8,3.7,2.4,88,0.0,0.45,1
3600,2023-09-13 12:00:00,Cooling,2083.900000000005,2023-09-13,9,13,12,2,0,25.8,3.1,0.8,88,0.0,0.92,1
3601,2023-09-13 12:00:00,EPU,3412.1000000000013,2023-09-13,9,13,12,2,0,25.8,3.1,0.8,88,0.0,0.92,1
3602,2023-09-13 12:00:00,Lighting,2908.30000000001,2023-09-13,9,13,12,2,0,25.8,3.1,0.8,88,0.0,0.92,1
3603,2023-09-13 12:00:00,Total,8404.300000000017,2023-09-13,9,13,12,2,0,25.8,3.1,0.8,88,0.0,0.92,1
3604,2023-09-13 13:00:00,Cooling,1877.8000000000104,2023-09-13,9,13,13,2,0,24.7,2.7,0.9,88,0.0,0.32,1
3605,2023-09-13 13:00:00,EPU,2404.5000000000846,2023-09-13,9,13,13,2,0,24.7,2.7,0.9,88,0.0,0.32,1
3606,2023-09-13 13:00:00,Lighting,1694.600000000073,2023-09-13,9,13,13,2,0,24.7,2.7,0.9,88,0.0,0.32,1
3607,2023-09-13 13:00:00,Total,5976.900000000168,2023-09-13,9,13,13,2,0,24.7,2.7,0.9,88,0.0,0.32,1
3608,2023-09-13 14:00:00,Cooling,1328.1999999999898,2023-09-13,9,13,14,2,0,25.0,0.7,1.8,88,0.0,0.62,1
3609,2023-09-13 14:00:00,EPU,3572.4000000001224,2023-09-13,9,13,14,2,0,25.0,0.7,1.8,88,0.0,0.62,1
3610,2023-09-13 14:00:00,Lighting,2450.2999999999324,2023-09-13,9,13,14,2,0,25.0,0.7,1.8,88,0.0,0.62,1
3611,2023-09-13 14:00:00,Total,7350.900000000044,2023-09-13,9,13,14,2,0,25.0,0.7,1.8,88,0.0,0.62,1
3612,2023-09-13 15:00:00,Cooling,1076.2999999999843,2023-09-13,9,13,15,2,0,25.8,0.0,1.4,85,0.0,1.15,1
3613,2023-09-13 15:00:00,EPU,3297.599999999858,2023-09-13,9,13,15,2,0,25.8,0.0,1.4,85,0.0,1.15,1
3614,2023-09-13 15:00:00,Lighting,2244.2000000000935,2023-09-13,9,13,15,2,0,25.8,0.0,1.4,85,0.0,1.15,1
3615,2023-09-13 15:00:00,Total,6618.099999999936,2023-09-13,9,13,15,2,0,25.8,0.0,1.4,85,0.0,1.15,1
3616,2023-09-13 16:00:00,Cooling,1076.3000000000884,2023-09-13,9,13,16,2,0,25.9,0.0,1.2,86,0.0,0.5,1
3617,2023-09-13 16:00:00,EPU,3320.500000000039,2023-09-13,9,13,16,2,0,25.9,0.0,1.2,86,0.0,0.5,1
3618,2023-09-13 16:00:00,Lighting,2175.499999999974,2023-09-13,9,13,16,2,0,25.9,0.0,1.2,86,0.0,0.5,1
3619,2023-09-13 16:00:00,Total,6572.300000000101,2023-09-13,9,13,16,2,0,25.9,0.0,1.2,86,0.0,0.5,1
3620,2023-09-13 17:00:00,Cooling,1030.4999999999477,2023-09-13,9,13,17,2,0,24.8,0.8,1.9,89,0.0,0.09,1
3621,2023-09-13 17:00:00,EPU,3618.200000000087,2023-09-13,9,13,17,2,0,24.8,0.8,1.9,89,0.0,0.09,1
3622,2023-09-13 17:00:00,Lighting,2541.8999999999273,2023-09-13,9,13,17,2,0,24.8,0.8,1.9,89,0.0,0.09,1
3623,2023-09-13 17:00:00,Total,7190.599999999962,2023-09-13,9,13,17,2,0,24.8,0.8,1.9,89,0.0,0.09,1
3624,2023-09-13 18:00:00,Cooling,709.900000000018,2023-09-13,9,13,18,2,0,24.0,24.8,1.7,92,0.0,0.03,1
3625,2023-09-13 18:00:00,EPU,2725.099999999852,2023-09-13,9,13,18,2,0,24.0,24.8,1.7,92,0.0,0.03,1
3626,2023-09-13 18:00:00,Lighting,1877.8000000000625,2023-09-13,9,13,18,2,0,24.0,24.8,1.7,92,0.0,0.03,1
3627,2023-09-13 18:00:00,Total,5312.799999999932,2023-09-13,9,13,18,2,0,24.0,24.8,1.7,92,0.0,0.03,1
3628,2023-09-13 19:00:00,Cooling,183.2000000000025,2023-09-13,9,13,19,2,0,23.6,0.0,2.1,91,0.0,0.01,0
3629,2023-09-13 19:00:00,EPU,1603.0000000002083,2023-09-13,9,13,19,2,0,23.6,0.0,2.1,91,0.0,0.01,0
3630,2023-09-13 19:00:00,Lighting,549.5999999999686,2023-09-13,9,13,19,2,0,23.6,0.0,2.1,91,0.0,0.01,0
3631,2023-09-13 19:00:00,Total,2335.8000000001794,2023-09-13,9,13,19,2,0,23.6,0.0,2.1,91,0.0,0.01,0
3632,2023-09-13 20:00:00,Cooling,137.4000000000052,2023-09-13,9,13,20,2,0,23.1,0.9,1.9,93,0.0,0.0,0
3633,2023-09-13 20:00:00,EPU,1511.3999999999792,2023-09-13,9,13,20,2,0,23.1,0.9,1.9,93,0.0,0.0,0
3634,2023-09-13 20:00:00,Lighting,549.6000000000208,2023-09-13,9,13,20,2,0,23.1,0.9,1.9,93,0.0,0.0,0
3635,2023-09-13 20:00:00,Total,2198.400000000005,2023-09-13,9,13,20,2,0,23.1,0.9,1.9,93,0.0,0.0,0
3636,2023-09-13 21:00:00,Cooling,114.4999999999738,2023-09-13,9,13,21,2,0,22.8,5.9,1.9,95,0.0,0.0,0
3637,2023-09-13 21:00:00,EPU,1442.6999999998334,2023-09-13,9,13,21,2,0,22.8,5.9,1.9,95,0.0,0.0,0
3638,2023-09-13 21:00:00,Lighting,480.90000000003124,2023-09-13,9,13,21,2,0,22.8,5.9,1.9,95,0.0,0.0,0
3639,2023-09-13 21:00:00,Total,2038.0999999998385,2023-09-13,9,13,21,2,0,22.8,5.9,1.9,95,0.0,0.0,0
3640,2023-09-13 22:00:00,Cooling,137.4000000000051,2023-09-13,9,13,22,2,0,22.3,0.0,2.9,92,0.0,0.0,0
3641,2023-09-13 22:00:00,EPU,1259.5000000001041,2023-09-13,9,13,22,2,0,22.3,0.0,2.9,92,0.0,0.0,0
3642,2023-09-13 22:00:00,Lighting,435.0999999999687,2023-09-13,9,13,22,2,0,22.3,0.0,2.9,92,0.0,0.0,0
3643,2023-09-13 22:00:00,Total,1832.000000000078,2023-09-13,9,13,22,2,0,22.3,0.0,2.9,92,0.0,0.0,0
3644,2023-09-13 23:00:00,Cooling,45.8000000000104,2023-09-13,9,13,23,2,0,21.9,0.4,2.8,94,0.0,0.0,0
3645,2023-09-13 23:00:00,EPU,801.4999999998959,2023-09-13,9,13,23,2,0,21.9,0.4,2.8,94,0.0,0.0,0
3646,2023-09-13 23:00:00,Lighting,0.0,2023-09-13,9,13,23,2,0,21.9,0.4,2.8,94,0.0,0.0,0
3647,2023-09-13 23:00:00,Total,847.2999999999063,2023-09-13,9,13,23,2,0,21.9,0.4,2.8,94,0.0,0.0,0
3648,2023-09-14 00:00:00,Cooling,114.49999999996069,2023-09-14,9,14,0,3,0,21.8,2.3,1.3,94,0.0,0.0,0
3649,2023-09-14 00:00:00,EPU,709.9000000000832,2023-09-14,9,14,0,3,0,21.8,2.3,1.3,94,0.0,0.0,0
3650,2023-09-14 00:00:00,Lighting,22.9000000000052,2023-09-14,9,14,0,3,0,21.8,2.3,1.3,94,0.0,0.0,0
3651,2023-09-14 00:00:00,Total,847.3000000000491,2023-09-14,9,14,0,3,0,21.8,2.3,1.3,94,0.0,0.0,0
3652,2023-09-14 01:00:00,Cooling,68.70000000001559,2023-09-14,9,14,1,3,0,21.6,3.9,2.4,94,0.0,0.0,0
3653,2023-09-14 01:00:00,EPU,641.1999999998528,2023-09-14,9,14,1,3,0,21.6,3.9,2.4,94,0.0,0.0,0
