useDate,실제,부분모델_예측,통모델_예측
2023-08-13 20:00:00,870.2000000000153,1003.1105231688404,989.9209538538896
2023-08-13 21:00:00,893.1000000000794,865.6446068957069,887.2558024866901
2023-08-13 22:00:00,938.899999999966,827.8460410362717,838.5609109712349
2023-08-13 23:00:00,938.8999999999918,795.8589224551995,827.3291549463829
2023-10-16 00:00:00,870.1999999998593,905.2101674479005,822.3399612889693
2023-10-16 01:00:00,732.799999999854,789.431633997732,751.4339561864022
2023-10-16 02:00:00,755.7000000000675,797.4151767494781,712.670623502951
2023-10-16 03:00:00,778.6000000000206,777.1145134196108,769.9288452443942
2023-10-16 04:00:00,755.7000000002756,795.4318492586331,777.3356997747575
2023-10-16 05:00:00,801.4999999997134,771.8758829573952,766.5192387863042
2023-10-16 06:00:00,755.7000000000675,756.4117325930906,757.2227019172624
2023-10-16 07:00:00,778.6000000001247,792.7618551123305,761.7447908416198
2023-10-16 08:00:00,1007.5999999997342,927.671608690593,897.7395345420034
2023-10-16 09:00:00,2129.7000000000157,1825.6528114025089,1768.1997371471084
2023-10-16 10:00:00,4419.700000000263,4231.858624019097,4241.179837508043
2023-10-16 11:00:00,5495.999999999636,4477.468725967674,4483.356185528268
2023-10-16 12:00:00,6251.7000000003145,4402.609272898215,4482.258232496487
2023-10-16 13:00:00,5931.099999999942,3687.0267952740046,3883.0104702716635
2023-10-16 14:00:00,5999.800000000192,4397.743064012522,4670.272606130044
2023-10-16 15:00:00,6618.099999999696,4272.126169724608,4067.5015074895837
2023-10-16 16:00:00,6205.900000000188,3997.6047838855015,3883.0239098872576
2023-10-16 17:00:00,5793.699999999807,3934.2698106258367,3582.748607161084
2023-10-16 18:00:00,3618.200000000328,3375.8417739115816,3170.437342030995
2023-10-16 19:00:00,2129.6999999997943,2211.073230133615,2224.1443999987805
2023-10-16 20:00:00,1671.7000000001976,1774.3739044803515,1800.5793029344104
2023-10-16 21:00:00,1648.7999999996457,1603.5527665559935,1622.7920637913155
2023-10-16 22:00:00,1053.3999999998748,1281.817910804585,1247.4940016529933
2023-10-16 23:00:00,1007.600000000333,967.0788119896315,985.955424300033
2023-10-17 00:00:00,1030.4999999996094,937.9779899769069,937.3853003376585
2023-10-17 01:00:00,893.1000000004632,826.8653235218749,853.2155955887866
2023-10-17 02:00:00,893.0999999997862,842.030511516617,769.4339953303977
2023-10-17 03:00:00,916.000000000156,819.0106471180652,753.0401152939523
2023-10-17 04:00:00,893.0999999997342,803.370066418277,809.4364400440028
2023-10-17 05:00:00,916.000000000312,784.677991689195,792.9781926411005
2023-10-17 06:00:00,870.199999999729,790.5811814635937,785.2735332667972
2023-10-17 07:00:00,938.900000000109,786.0366938329215,759.9557334818195
2023-10-17 08:00:00,1122.1000000000206,979.2061635984173,969.0090887291601
2023-10-17 09:00:00,1969.4000000001352,1812.1570492664957,1790.8879877662139
2023-10-17 10:00:00,4099.099999999721,4198.188532979914,3949.452484294849
2023-10-17 11:00:00,6572.300000000414,4922.5161052137355,4488.478609341183
2023-10-17 12:00:00,6618.099999999552,5001.9415976057335,4786.8023323764755
2023-10-17 13:00:00,4625.800000000037,3661.0176117877977,3295.803445273873
2023-10-17 14:00:00,5335.700000000028,4829.411855206162,4557.885129575212
2023-10-17 15:00:00,5427.300000000323,5016.58870743415,4192.114163700724
2023-10-17 16:00:00,5404.3999999998105,4388.553279810423,3728.3627118940344
2023-10-17 17:00:00,5793.7000000000935,4698.787835719274,3989.7157743574353
2023-10-17 18:00:00,4557.099999999903,3198.655103556938,2447.5527331542985
2023-10-17 19:00:00,2862.4999999998176,2202.454343524555,2108.5019434273695
2023-10-17 20:00:00,2381.600000000203,1982.2325252878952,1985.9576630049155
2023-10-17 21:00:00,2289.999999999922,1544.1644609999876,1555.4806892222318
2023-10-17 22:00:00,2221.3000000001666,1298.05448367536,1258.3342930028016
2023-10-17 23:00:00,938.8999999998229,988.994986049996,969.4747305028791
2023-10-18 00:00:00,709.9000000001352,946.1112138347339,888.0363282321782
2023-10-18 01:00:00,595.3999999998229,818.854552645403,785.0267472375011
2023-10-18 02:00:00,618.2999999999062,821.2262472193764,762.352481880089
2023-10-18 03:00:00,687.0000000002861,834.8130605826267,764.9836526570866
2023-10-18 04:00:00,618.2999999998019,824.565067193523,771.8853522257701
2023-10-18 05:00:00,709.9000000001481,794.0282140874136,732.7310290190464
2023-10-18 06:00:00,618.2999999998281,812.7978905644359,752.8924032745297
2023-10-18 07:00:00,801.5000000000518,805.003151893213,733.6170028118969
2023-10-18 08:00:00,1305.3000000002185,1012.5988419583334,1015.6256033909365
2023-10-18 09:00:00,1809.099999999552,1805.6035278685586,1799.7379144346453
2023-10-18 10:00:00,4030.4000000004335,5133.433351474754,5150.038315356654
2023-10-18 11:00:00,6572.299999999763,6068.580828660281,6029.820836508679
2023-10-18 12:00:00,6343.299999999855,6167.658636294145,6046.29810658988
2023-10-18 13:00:00,4580.000000000039,4526.570789754384,4796.536106004732
2023-10-18 14:00:00,6228.800000000024,5803.222611587191,6028.696107541698
2023-10-18 15:00:00,5839.500000000338,6012.553025367184,6117.9574826208045
2023-10-18 16:00:00,5610.499999999688,5702.001120719659,5929.306610736251
2023-10-18 17:00:00,6595.200000000106,5994.017340125181,5763.327062179964
2023-10-18 18:00:00,4809.000000000156,4829.110605542024,4848.450259148454
2023-10-18 19:00:00,3045.6999999998725,2374.458690582996,2473.249019477394
2023-10-18 20:00:00,2908.30000000001,1842.5360710512155,1875.0218460443782
2023-10-18 21:00:00,2404.500000000026,1692.1459759423913,1668.5329721920282
2023-10-18 22:00:00,1946.500000000104,1350.7471024936722,1296.4369313801199
2023-10-18 23:00:00,1259.4999999997135,956.5593251649067,959.8432330958321
2023-10-19 00:00:00,870.2000000001457,901.2851841024966,922.8495533576842
2023-10-19 01:00:00,755.7000000000414,802.965543362332,818.1505114245788
2023-10-19 02:00:00,686.9999999997134,771.4137552027886,799.1580901347255
2023-10-19 03:00:00,755.7000000003277,809.0636519888056,806.6385476478546
2023-10-19 04:00:00,755.699999999651,797.0163240198892,781.2292364565384
2023-10-19 05:00:00,778.600000000307,794.7639268284208,770.0662475880036
2023-10-19 06:00:00,870.1999999999371,796.6110023480645,795.5503076348944
2023-10-19 07:00:00,687.00000000026,770.1519143929279,788.8787303440757
2023-10-19 08:00:00,961.799999999854,899.3708711213783,916.2233956022027
2023-10-19 09:00:00,1946.4999999995312,1847.4734666509394,1851.4228843787084
2023-10-19 10:00:00,3847.200000000341,5099.949074087481,5016.173262271512
2023-10-19 11:00:00,6801.300000000101,5448.427246362393,5380.141122371737
2023-10-19 12:00:00,6572.29999999988,5194.9906313966985,4991.66106199097
