useDate,실제,부분모델_예측,통모델_예측
2023-10-18 14:00:00,6228.800000000024,5855.655952279072,5953.147172481934
2023-10-18 15:00:00,5839.500000000338,6059.708262584236,6019.240509550166
2023-10-18 16:00:00,5610.499999999688,5826.58424236718,5797.861248736077
2023-10-18 17:00:00,6595.200000000106,6213.380710328892,6053.949139554191
2023-10-18 18:00:00,4809.000000000156,4688.022886114124,4732.274133726778
2023-10-19 09:00:00,1946.4999999995312,1645.2793299794307,1672.0221735230102
2023-10-19 10:00:00,3847.200000000341,4954.643725209096,4918.130015082896
2023-10-19 11:00:00,6801.300000000101,5840.971403592865,5991.193276025063
2023-10-19 12:00:00,6572.29999999988,5648.312615482562,5738.53164064154
2023-10-19 13:00:00,3893.000000000157,3471.6906470092886,3627.7021201076655
2023-10-19 14:00:00,5358.599999999721,5163.550491330743,5301.482090139278
2023-10-19 15:00:00,6022.700000000211,5554.557696925431,5579.068923758411
2023-10-19 16:00:00,5244.099999999839,5271.550544760175,5334.539122925327
2023-10-19 17:00:00,6137.199999999768,6030.987775138739,5894.43012408558
2023-10-19 18:00:00,5335.700000000275,4625.241339111827,4749.756650659937
